"user_group","query_kind","start_time","end_time","queries","p50_ms","p95_ms","p99_ms","avg_ms","sum_read_bytes","max_memory_usage_bytes"
"__NON_HUMAN__","Select","2026-01-20 14:00:00","2026-01-20 14:30:00",444,311.5,1053,1915.3299999999995,402.5788288288288,384241120711,67338171
"__NON_HUMAN__","Select","2026-01-20 14:30:00","2026-01-20 15:00:00",172,156.5,1788.25,7512.079999999985,671.2558139534884,130483889423,49022475
"__NON_HUMAN__","Select","2026-01-20 15:00:00","2026-01-20 15:30:00",354,552.5,3357.3999999999987,5507.609999999992,898.2175141242938,362806433412,74657147
"__NON_HUMAN__","Select","2026-01-20 15:30:00","2026-01-20 16:00:00",271,174,662.5,1711.700000000005,316.86346863468634,89271002114,43078039
"__NON_HUMAN__","Select","2026-01-20 16:00:00","2026-01-20 16:30:00",576,339,1048.75,2741.5,434.5763888888889,423678468667,67337435
"__NON_HUMAN__","Select","2026-01-20 16:30:00","2026-01-20 17:00:00",146,145.5,1111.25,1586.2000000000007,368.63013698630135,57702750949,68752315
"__NON_HUMAN__","Select","2026-01-20 17:00:00","2026-01-20 17:30:00",465,361,1496.5999999999988,3499.5600000000204,533.5268817204301,401019233959,68962171
"__NON_HUMAN__","Select","2026-01-20 17:30:00","2026-01-20 18:00:00",143,166,925.0000000000002,8384.08000000004,644.8111888111888,127438500880,22413073
"__NON_HUMAN__","Select","2026-01-20 18:00:00","2026-01-20 18:30:00",477,328,1253.8,3486.4000000000033,454.9329140461216,395194094544,68027921
"__NON_HUMAN__","Select","2026-01-20 18:30:00","2026-01-20 19:00:00",145,133,1030.7999999999943,1777.0000000000005,332.848275862069,59044629077,17756487
"__NON_HUMAN__","Select","2026-01-20 19:00:00","2026-01-20 19:30:00",471,312,1061.5,1386.8000000000038,384.5987261146497,422765778594,67337387
"__NON_HUMAN__","Select","2026-01-20 19:30:00","2026-01-20 20:00:00",130,119.5,838.149999999999,1274.6799999999998,302.9846153846154,57896461248,17680457
"__NON_HUMAN__","Select","2026-01-20 20:00:00","2026-01-20 20:30:00",483,304,984.4999999999992,1240.88,353.6149068322981,397036333358,68054453
"__NON_HUMAN__","Select","2026-01-20 20:30:00","2026-01-20 21:00:00",146,113,741.25,1398.3000000000034,280.43835616438355,54162955099,17686914
"__NON_HUMAN__","Select","2026-01-20 21:00:00","2026-01-20 21:30:00",469,328,941.9999999999998,1242.4799999999993,374.07462686567163,391989804059,67344596
"__NON_HUMAN__","Select","2026-01-20 21:30:00","2026-01-20 22:00:00",228,134.5,633.2499999999999,1193.869999999999,282.7368421052632,72614144954,17677224
"__NON_HUMAN__","Select","2026-01-20 22:00:00","2026-01-20 22:30:00",516,287,898.25,1195.550000000001,339.34496124031006,422119013506,67337035
"__NON_HUMAN__","Select","2026-01-20 22:30:00","2026-01-20 23:00:00",169,136,652.3999999999996,1165.9999999999993,307.79289940828403,60623870308,17670913
"__NON_HUMAN__","Select","2026-01-20 23:00:00","2026-01-20 23:30:00",1848,49,562.5999999999995,1070.0699999999995,257.71049783549785,1325808073470,67352495
"__NON_HUMAN__","Select","2026-01-20 23:30:00","2026-01-21 00:00:00",172,107,635.45,1244.4499999999998,260.8255813953488,59903003436,29843065
"__NON_HUMAN__","Select","2026-01-21 00:00:00","2026-01-21 00:30:00",550,303,901.2499999999993,1418.8399999999992,396.21090909090907,417051426764,115721912
"__NON_HUMAN__","Select","2026-01-21 00:30:00","2026-01-21 01:00:00",428,119,643.65,1019.3100000000009,291.52570093457945,297370179755,27007956
"__NON_HUMAN__","Select","2026-01-21 01:00:00","2026-01-21 01:30:00",565,246,849.1999999999996,1163.3600000000001,289.24778761061947,415633776576,68950395
"__NON_HUMAN__","Select","2026-01-21 01:30:00","2026-01-21 02:00:00",163,80,667.0000000000005,1168.6799999999994,231.54601226993864,55480689926,28081600
"__NON_HUMAN__","Select","2026-01-21 02:00:00","2026-01-21 02:30:00",370,274,909.95,1114.44,342.2108108108108,396188649712,67329275
"__NON_HUMAN__","Select","2026-01-21 02:30:00","2026-01-21 03:00:00",480,101,457.0999999999999,941.949999999998,193.25625,68567625048,67319339
"__NON_HUMAN__","Select","2026-01-21 03:00:00","2026-01-21 03:30:00",315,101,588,1235.88,253.4,120715531420,25655284
"__NON_HUMAN__","Select","2026-01-21 03:30:00","2026-01-21 04:00:00",321,336,951,1798.4000000000071,433.6760124610592,372065128727,67336667
"__NON_HUMAN__","Select","2026-01-21 04:00:00","2026-01-21 04:30:00",259,98,645.0999999999999,1333.699999999999,261.3861003861004,88602665765,26217025
"__NON_HUMAN__","Select","2026-01-21 04:30:00","2026-01-21 05:00:00",271,309,982,1298.9000000000005,423.2472324723247,356044743018,68337090
"__NON_HUMAN__","Select","2026-01-21 05:00:00","2026-01-21 05:30:00",202,102.5,574.4999999999998,1158.8100000000002,253.29207920792078,80804562603,17700887
"__NON_HUMAN__","Select","2026-01-21 05:30:00","2026-01-21 06:00:00",311,320,1003,2470.1999999999703,434.7041800643087,362937499834,67316711
"__NON_HUMAN__","Select","2026-01-21 06:00:00","2026-01-21 06:30:00",279,110,597.4999999999999,1104.6199999999978,235.9820788530466,91337380247,22412045
"__NON_HUMAN__","Select","2026-01-21 06:30:00","2026-01-21 07:00:00",292,330.5,942.9,1203.659999999993,421.3390410958904,358855475129,68252755
"__NON_HUMAN__","Select","2026-01-21 07:00:00","2026-01-21 07:30:00",305,101,572.0000000000001,1185.2399999999966,231.97377049180326,95035140703,34367502
"__NON_HUMAN__","Select","2026-01-21 07:30:00","2026-01-21 08:00:00",352,299,1040.8499999999997,4468.150000000028,441.31534090909093,363087365321,67877073
"__NON_HUMAN__","Select","2026-01-21 08:00:00","2026-01-21 08:30:00",304,116,664.5499999999998,1684.9199999999987,259.4342105263158,102712387521,33702502
"__NON_HUMAN__","Select","2026-01-21 08:30:00","2026-01-21 09:00:00",314,375.5,1304.7999999999977,7484.660000000012,563.1273885350319,361446077386,67336123
"__NON_HUMAN__","Select","2026-01-21 09:00:00","2026-01-21 09:30:00",463,129,795.5999999999995,1871.4999999999986,296.99352051835854,158409027317,70797938
"__NON_HUMAN__","Select","2026-01-21 09:30:00","2026-01-21 10:00:00",599,245,1047.5,4760.439999999964,426.28547579298834,433207362520,71335440
"__NON_HUMAN__","Select","2026-01-21 10:00:00","2026-01-21 10:30:00",587,126,619.9999999999993,2249.8599999999988,264.6047700170358,155964690075,34344243
"__NON_HUMAN__","Select","2026-01-21 10:30:00","2026-01-21 11:00:00",432,345,1102.9,1889.11,447.3287037037037,425975237576,108892402
"__NON_HUMAN__","Select","2026-01-21 11:00:00","2026-01-21 11:30:00",292,118.5,729,2194.409999999996,305.93150684931504,162390156310,84988152
"__NON_HUMAN__","Select","2026-01-21 11:30:00","2026-01-21 12:00:00",441,256,1004,1744.6000000000004,378.09977324263036,385626631783,72981042
"__NON_HUMAN__","Select","2026-01-21 12:00:00","2026-01-21 12:30:00",517,130,586,1384.839999999991,240.6982591876209,194594389724,47052072
"__NON_HUMAN__","Select","2026-01-21 12:30:00","2026-01-21 13:00:00",337,355,1052.7999999999995,1513.6799999999976,440.26706231454006,364792833962,67338667
"__NON_HUMAN__","Select","2026-01-21 13:00:00","2026-01-21 13:30:00",308,120,631,1187.58,267.4155844155844,92659078375,29339454
"__NON_HUMAN__","Select","2026-01-21 13:30:00","2026-01-21 14:00:00",344,343.5,1123.7999999999997,1679.0799999999997,429.0203488372093,364305777249,68694307
"__NON_HUMAN__","Select","2026-01-21 14:00:00","2026-01-21 14:30:00",602,154,3833.549999999991,21341.620000000006,1054.3970099667774,304060624909,269268608
"__NON_HUMAN__","Select","2026-01-21 14:30:00","2026-01-21 15:00:00",524,479.5,16245.899999999998,35792.219999999994,2854.0725190839694,788281123823,1301168673
"__NON_HUMAN__","Select","2026-01-21 15:00:00","2026-01-21 15:30:00",398,124,808.7999999999993,4800.8699999998735,780.5150753768844,174421717505,71133181
"__NON_HUMAN__","Select","2026-01-21 15:30:00","2026-01-21 16:00:00",641,337,1230,4384.800000000023,457.28705148205927,463700003825,71471689
"__NON_HUMAN__","Select","2026-01-21 16:00:00","2026-01-21 16:30:00",682,128.5,699.5499999999994,1274.9799999999857,335.608504398827,119521396696,17677848
"__NON_HUMAN__","Select","2026-01-21 16:30:00","2026-01-21 17:00:00",412,352.5,1091.4499999999998,3260.7299999999996,501.1456310679612,384142688814,67344267
"__NON_HUMAN__","Select","2026-01-21 17:00:00","2026-01-21 17:30:00",369,120,592.5999999999998,1649.28,259.1219512195122,98831346509,17544477
"__NON_HUMAN__","Select","2026-01-21 17:30:00","2026-01-21 18:00:00",1268,115,709.2999999999997,1196.2499999999982,206.70662460567823,450888972651,67988571
"__NON_HUMAN__","Select","2026-01-21 18:00:00","2026-01-21 18:30:00",2152,118,396,602.4699999999993,159.9075278810409,349530412958,67338283
"__NON_HUMAN__","Select","2026-01-21 18:30:00","2026-01-21 19:00:00",547,125,518.0999999999998,1212.3599999999897,201.83729433272396,81266872149,17302368
"__NON_HUMAN__","Select","2026-01-21 19:00:00","2026-01-21 19:30:00",946,141.5,888.25,1576.1499999999949,284.11945031712474,445555771553,67350064
"__NON_HUMAN__","Select","2026-01-21 19:30:00","2026-01-21 20:00:00",522,117,464.74999999999994,836.6199999999972,192.26436781609195,80331664364,17546632
"__NON_HUMAN__","Select","2026-01-21 20:00:00","2026-01-21 20:30:00",975,200,955.6999999999996,2233.9399999999996,353.1333333333333,427856919538,69583499
"__NON_HUMAN__","Select","2026-01-21 20:30:00","2026-01-21 21:00:00",505,130,572.3999999999996,1678.5999999999997,232.8930693069307,104886662825,32543730
"__NON_HUMAN__","Select","2026-01-21 21:00:00","2026-01-21 21:30:00",694,149,996.2000000000003,3575.8700000000017,440.93659942363115,510528118545,67336011
"__NON_HUMAN__","Select","2026-01-21 21:30:00","2026-01-21 22:00:00",679,125,536,688.6000000000008,228.8983799705449,154747040782,22832423
"__NON_HUMAN__","Select","2026-01-21 22:00:00","2026-01-21 22:30:00",1014,136,727.0999999999995,1114.35,280.8165680473373,520441305504,67628187
"__NON_HUMAN__","Select","2026-01-21 22:30:00","2026-01-21 23:00:00",833,123,508.39999999999975,735.8399999999968,205.60024009603842,156760152614,17546296
"__NON_HUMAN__","Select","2026-01-21 23:00:00","2026-01-21 23:30:00",2220,60,599.0499999999997,2417.4799999999886,297.2247747747748,1467603194728,67343426
"__NON_HUMAN__","Select","2026-01-21 23:30:00","2026-01-22 00:00:00",766,113,504.25,991.3500000000114,212.01174934725847,140646657073,17642882
"__NON_HUMAN__","Select","2026-01-22 00:00:00","2026-01-22 00:30:00",987,122,856.6999999999999,4733.499999999996,367.9452887537994,537027752013,273916749
"__NON_HUMAN__","Select","2026-01-22 00:30:00","2026-01-22 01:00:00",958,126.5,619,736.4499999999992,244.7338204592902,385037362670,17680083
"__NON_HUMAN__","Select","2026-01-22 01:00:00","2026-01-22 01:30:00",919,130,777.1999999999998,1372.6199999999815,284.867247007617,510405232375,77178348
"__NON_HUMAN__","Select","2026-01-22 01:30:00","2026-01-22 02:00:00",422,101,540.85,1754.1500000000242,214.5995260663507,110252134083,17554482
"__NON_HUMAN__","Select","2026-01-22 02:00:00","2026-01-22 02:30:00",1047,139,749.0999999999998,1158.199999999999,281.63323782234954,515162876764,68959867
"__NON_HUMAN__","Select","2026-01-22 02:30:00","2026-01-22 03:00:00",685,100,516.5999999999999,1720.5599999999438,199.07445255474454,139052865919,17734907
"__NON_HUMAN__","Select","2026-01-22 03:00:00","2026-01-22 03:30:00",953,134,728.1999999999999,1051.000000000001,284.9916054564533,512195860944,67336235
"__NON_HUMAN__","Select","2026-01-22 03:30:00","2026-01-22 04:00:00",515,105,587.8999999999999,6030.20000000005,271.5495145631068,212403631083,17537305
"__NON_HUMAN__","Select","2026-01-22 04:00:00","2026-01-22 04:30:00",717,138,829.3999999999992,4074.320000000105,383.2287308228731,518197365705,67334475
"__NON_HUMAN__","Select","2026-01-22 04:30:00","2026-01-22 05:00:00",522,100,573.8499999999999,3006.4699999999493,234.98275862068965,189549157491,24354969
"__NON_HUMAN__","Select","2026-01-22 05:00:00","2026-01-22 05:30:00",1154,105,679.7999999999993,1227.3200000000015,253.1473136915078,544873203087,67638091
"__NON_HUMAN__","Select","2026-01-22 05:30:00","2026-01-22 06:00:00",637,104,594.5999999999998,4549.3599999999215,266.1758241758242,240170495085,25070167
"__NON_HUMAN__","Select","2026-01-22 06:00:00","2026-01-22 06:30:00",1055,118,679.2999999999995,1495.1400000000294,269.0521327014218,537879327379,67317083
"__NON_HUMAN__","Select","2026-01-22 06:30:00","2026-01-22 07:00:00",547,106,647.0999999999998,1336.3199999999651,237.49360146252286,227622209459,17357578
"__NON_HUMAN__","Select","2026-01-22 07:00:00","2026-01-22 07:30:00",933,126,775.4,1150.559999999999,289.7631296891747,513916648207,67371091
"__NON_HUMAN__","Select","2026-01-22 07:30:00","2026-01-22 08:00:00",546,116,691.25,1642.7499999999407,266.95604395604397,199021685006,24098822
"__NON_HUMAN__","Select","2026-01-22 08:00:00","2026-01-22 08:30:00",829,134,1008.9999999999991,6400.560000000005,436.7503015681544,530638023091,68658385
"__NON_HUMAN__","Select","2026-01-22 08:30:00","2026-01-22 09:00:00",413,157,1196.599999999997,9237.879999999997,512.0750605326876,197117366957,67337771
"__NON_HUMAN__","Select","2026-01-22 09:00:00","2026-01-22 09:30:00",548,133,829.0499999999996,8255.789999999979,369.37773722627736,236117289850,70369409
"__NON_HUMAN__","Select","2026-01-22 09:30:00","2026-01-22 10:00:00",752,219,954.4499999999999,3089.8500000000113,634.5212765957447,657501551715,415106542
"__NON_HUMAN__","Select","2026-01-22 10:00:00","2026-01-22 10:30:00",430,131,726.6499999999999,8411.279999999913,430.7348837209302,139384926121,70841145
"__NON_HUMAN__","Select","2026-01-22 10:30:00","2026-01-22 11:00:00",406,383,2141,15120.399999999965,1313.756157635468,532723234780,973279754
"__NON_HUMAN__","Select","2026-01-22 11:00:00","2026-01-22 11:30:00",319,145,868.4999999999977,5025.87999999999,396.5485893416928,148922912981,63701389
"__NON_HUMAN__","Select","2026-01-22 11:30:00","2026-01-22 12:00:00",346,486,6922.5,9890.85000000001,1180.849710982659,336251375656,130111851
"__NON_HUMAN__","Select","2026-01-22 12:00:00","2026-01-22 12:30:00",340,133,746.25,6236.480000000007,362.99117647058824,123790266428,23238962
"__NON_HUMAN__","Select","2026-01-22 12:30:00","2026-01-22 13:00:00",331,340,1061.5,6447.899999999989,523.4501510574019,335410732831,73007069
"__NON_HUMAN__","Select","2026-01-22 13:00:00","2026-01-22 13:30:00",305,139,836.2000000000005,6073.31999999999,970.6065573770492,175275598693,23547546
"__NON_HUMAN__","Select","2026-01-22 13:30:00","2026-01-22 14:00:00",365,377,1045.2000000000003,3080.000000000007,502.3123287671233,332080850961,69953667
"__NON_HUMAN__","Select","2026-01-22 14:00:00","2026-01-22 14:30:00",37,271,2200.3999999999996,5702.640000000003,682.4864864864865,34933079281,70619721
"__NON_HUMAN__","Select","2026-01-22 14:30:00","2026-01-22 15:00:00",222,253.5,864.5999999999999,2609.8199999999947,403.0855855855856,287728642097,69910099
"__NON_HUMAN__","Select","2026-01-22 15:00:00","2026-01-22 15:30:00",66,81,1572.25,3718.599999999973,358.6818181818182,28874733962,17549668
"__NON_HUMAN__","Select","2026-01-22 15:30:00","2026-01-22 16:00:00",229,247,895,1546.08,378.53275109170306,294743833562,68539859
"__NON_HUMAN__","Select","2026-01-22 16:00:00","2026-01-22 16:30:00",31,108,2122,5138.199999999998,591.0322580645161,27571616423,17738992
"__NON_HUMAN__","Select","2026-01-22 16:30:00","2026-01-22 17:00:00",208,242,917.1999999999998,1741.2500000000027,387.33653846153845,284148343544,70858076
"__NON_HUMAN__","Select","2026-01-22 17:00:00","2026-01-22 17:30:00",25,115,1835.999999999999,5029.959999999992,597.6,25311452812,17675215
"__NON_HUMAN__","Select","2026-01-22 17:30:00","2026-01-22 18:00:00",205,234,863.4,1163.5600000000006,369.1609756097561,276400612659,72239899
"__NON_HUMAN__","Select","2026-01-22 18:00:00","2026-01-22 18:30:00",66,252.5,450.25,2229.599999999974,312.22727272727275,20081879766,17719331
"__NON_HUMAN__","Select","2026-01-22 18:30:00","2026-01-22 19:00:00",208,229,782.9499999999999,878.3900000000001,333.8557692307692,272824727523,67317579
"__NON_HUMAN__","Select","2026-01-22 19:00:00","2026-01-22 19:30:00",24,120.5,532.3499999999999,4089.859999999998,384.3333333333333,18603414780,17734408
"__NON_HUMAN__","Select","2026-01-22 19:30:00","2026-01-22 20:00:00",222,234.5,804.85,885.7999999999997,342.963963963964,289614951892,67311758
"__NON_HUMAN__","Select","2026-01-22 20:00:00","2026-01-22 20:30:00",86,63,502,3137.5000000000114,198.77906976744185,38879878981,17669536
"__NON_HUMAN__","Select","2026-01-22 20:30:00","2026-01-22 21:00:00",277,222,741.3999999999999,876.4000000000001,290.72563176895306,322776916016,70064547
"__NON_HUMAN__","Select","2026-01-22 21:00:00","2026-01-22 21:30:00",27,100,510.4,3600.4999999999936,308.962962962963,17029330650,17347274
"__NON_HUMAN__","Select","2026-01-22 21:30:00","2026-01-22 22:00:00",204,226.5,785.4000000000001,882.6999999999999,336.3627450980392,270518731789,67313238
"__NON_HUMAN__","Select","2026-01-22 22:00:00","2026-01-22 22:30:00",24,114,559.3,3633.4499999999985,345.7916666666667,16439930569,17748282
"__NON_HUMAN__","Select","2026-01-22 22:30:00","2026-01-22 23:00:00",203,232,804.1999999999996,893.4599999999997,339.58128078817737,269961948458,67309687
"__NON_HUMAN__","Select","2026-01-22 23:00:00","2026-01-22 23:30:00",1388,30,73,195.4299999999987,213.5684438040346,1023466010264,30085853
"__NON_HUMAN__","Select","2026-01-22 23:30:00","2026-01-23 00:00:00",204,236.5,992.7499999999998,2473.2799999999997,398.2843137254902,269285524331,70240742
"__NON_HUMAN__","Select","2026-01-23 00:00:00","2026-01-23 00:30:00",29,145,3924.2000000000003,7866.999999999994,793.5172413793103,21168392531,70229663
"__NON_HUMAN__","Select","2026-01-23 00:30:00","2026-01-23 01:00:00",203,230,811.5999999999997,943.9599999999995,343.79802955665025,272591107959,67333115
"__NON_HUMAN__","Select","2026-01-23 01:00:00","2026-01-23 01:30:00",155,11,201.69999999999968,500.7400000000001,59,14771087042,17756452
"__NON_HUMAN__","Select","2026-01-23 01:30:00","2026-01-23 02:00:00",258,221,753.8999999999999,864.29,268.2674418604651,272165482726,67957867
"__NON_HUMAN__","Select","2026-01-23 02:00:00","2026-01-23 02:30:00",24,109.5,548.1499999999999,3099.5399999999986,306.9166666666667,14134507560,17332892
"__NON_HUMAN__","Select","2026-01-23 02:30:00","2026-01-23 03:00:00",204,230.5,791.65,926.17,340.9313725490196,271580500701,67316201
"__NON_HUMAN__","Select","2026-01-23 03:00:00","2026-01-23 03:30:00",31,92,514.5,2679.9999999999977,235.67741935483872,13603239478,17731445
"__NON_HUMAN__","Select","2026-01-23 03:30:00","2026-01-23 04:00:00",207,237,797.7,984.92,341.47342995169083,281033850138,67334859
"__NON_HUMAN__","Select","2026-01-23 04:00:00","2026-01-23 04:30:00",24,106,525,2719.4199999999987,287.2083333333333,13146868776,17470674
"__NON_HUMAN__","Select","2026-01-23 04:30:00","2026-01-23 05:00:00",119,239,822.0999999999999,862.6599999999999,408.109243697479,270604476999,67312865
"__NON_HUMAN__","Select","2026-01-23 05:00:00","2026-01-23 05:30:00",109,231,321.79999999999995,511.52,258.9908256880734,12686378549,67309675
"__NON_HUMAN__","Select","2026-01-23 05:30:00","2026-01-23 06:00:00",24,116.5,525.55,2674.2199999999984,282.0416666666667,12351580345,17739216
"__NON_HUMAN__","Select","2026-01-23 06:00:00","2026-01-23 06:30:00",204,229,786,1006.4599999999999,332.4313725490196,269770791345,67955227
"__NON_HUMAN__","Select","2026-01-23 06:30:00","2026-01-23 07:00:00",24,108.5,500.85,2472.969999999999,276.2916666666667,11860558920,17747755
"__NON_HUMAN__","Select","2026-01-23 07:00:00","2026-01-23 07:30:00",204,229,770.4,911.71,332.2598039215686,269072070089,74940371
"__NON_HUMAN__","Select","2026-01-23 07:30:00","2026-01-23 08:00:00",23,124,502.4,2398.6200000000026,271.82608695652175,10969481535,17333644
"__NON_HUMAN__","Select","2026-01-23 08:00:00","2026-01-23 08:30:00",205,229,784.1999999999994,934.96,330.6146341463415,268300798592,67321234
"__NON_HUMAN__","Select","2026-01-23 08:30:00","2026-01-23 09:00:00",25,115,523.8,2075.1599999999958,269.2,10072651303,70909659
"__NON_HUMAN__","Select","2026-01-23 09:00:00","2026-01-23 09:30:00",260,222,739.6499999999995,863.0100000000016,272.5576923076923,270863328698,71354420
"__NON_HUMAN__","Select","2026-01-23 09:30:00","2026-01-23 10:00:00",63,43,391.9,1182.5800000000045,124.9047619047619,10182187076,17738536
"__NON_HUMAN__","Select","2026-01-23 10:00:00","2026-01-23 10:30:00",204,229,777.7,883.79,328.26960784313724,265829849266,67323541
"__NON_HUMAN__","Select","2026-01-23 10:30:00","2026-01-23 11:00:00",24,107,508.84999999999997,1588.5399999999993,235.125,7486298638,17677608
"__NON_HUMAN__","Select","2026-01-23 11:00:00","2026-01-23 11:30:00",207,230,774.3999999999999,900.34,325.6811594202899,264615828343,70915363
"__NON_HUMAN__","Select","2026-01-23 11:30:00","2026-01-23 12:00:00",128,344,545.9,760.7500000000002,303.375,7435609821,69157035
"__NON_HUMAN__","Select","2026-01-23 12:00:00","2026-01-23 12:30:00",522,371,981.3999999999999,1354.58,439.4061302681992,269337898216,67346254
"__NON_HUMAN__","Select","2026-01-23 12:30:00","2026-01-23 13:00:00",54,149,935.3499999999996,1420.109999999999,313.8888888888889,6274651993,39143623
"__NON_HUMAN__","Select","2026-01-23 13:00:00","2026-01-23 13:30:00",256,426.5,1179.25,1621.7499999999982,706.8671875,320732990413,67341387
"__NON_HUMAN__","Select","2026-01-23 13:30:00","2026-01-23 14:00:00",160,329.5,625.3499999999999,728.3399999999997,296.225,10295105184,20165125
"__NON_HUMAN__","Select","2026-01-23 14:00:00","2026-01-23 14:30:00",294,379,1123.6999999999987,4046.4599999999978,670.7789115646259,428390347788,67342281
"__NON_HUMAN__","Select","2026-01-23 14:30:00","2026-01-23 15:00:00",56,70.5,498.5,1079.000000000003,166.69642857142858,5783192571,18984313
"__NON_HUMAN__","Select","2026-01-23 15:00:00","2026-01-23 15:30:00",340,326,940.9000000000002,1157.1000000000001,368.33529411764704,272118389333,70459417
"__NON_HUMAN__","Select","2026-01-23 15:30:00","2026-01-23 16:00:00",167,296,427.7,1231.680000000003,297,22687972737,50256871
"__NON_HUMAN__","Select","2026-01-23 16:00:00","2026-01-23 16:30:00",289,291,916.8,1066.8400000000001,345.9688581314879,267052093146,67333123
"__NON_HUMAN__","Select","2026-01-23 16:30:00","2026-01-23 17:00:00",86,147.5,520,739.600000000004,202.3372093023256,7773168650,31009993
"__NON_HUMAN__","Select","2026-01-23 17:00:00","2026-01-23 17:30:00",310,281,887.7500000000002,1192.3000000000034,331.7903225806452,270518164931,88265701
"__NON_HUMAN__","Select","2026-01-23 17:30:00","2026-01-23 18:00:00",79,57,618.3999999999983,1068.4799999999996,141.83544303797467,3737180447,62629474
"__NON_HUMAN__","Select","2026-01-23 18:00:00","2026-01-23 18:30:00",280,298,900.1000000000005,1049.7799999999997,346.2107142857143,266970881376,67332669
"__NON_HUMAN__","Select","2026-01-23 18:30:00","2026-01-23 19:00:00",78,62,561.05,1290.130000000006,169.82051282051282,6757989091,51109241
"__NON_HUMAN__","Select","2026-01-23 19:00:00","2026-01-23 19:30:00",261,291,862,1037.7999999999997,342.3333333333333,264979150404,70258252
"__NON_HUMAN__","Select","2026-01-23 19:30:00","2026-01-23 20:00:00",86,59.5,484,875.5000000000043,181.4418604651163,7092711821,35473978
"__NON_HUMAN__","Select","2026-01-23 20:00:00","2026-01-23 20:30:00",261,290,859,1005.5999999999989,341.9655172413793,264537635311,75951931
"__NON_HUMAN__","Select","2026-01-23 20:30:00","2026-01-23 21:00:00",141,130,410,578.9999999999997,195.91489361702128,9117215315,18224152
"__NON_HUMAN__","Select","2026-01-23 21:00:00","2026-01-23 21:30:00",321,295,858,981.4000000000001,344.93146417445485,270687176439,67325803
"__NON_HUMAN__","Select","2026-01-23 21:30:00","2026-01-23 22:00:00",98,69.5,573.7499999999995,4312.24000000004,588.0816326530612,62251527927,29900677
"__NON_HUMAN__","Select","2026-01-23 22:00:00","2026-01-23 22:30:00",307,266,839.9999999999998,1270.3399999999997,515.8827361563518,267478708988,67902089
"__NON_HUMAN__","Select","2026-01-23 22:30:00","2026-01-23 23:00:00",143,65,403.7000000000002,560.0400000000004,132.65734265734267,10254293078,19803778
"__NON_HUMAN__","Select","2026-01-23 23:00:00","2026-01-23 23:30:00",1508,39,326.2999999999997,873.1100000000017,173.8083554376658,739771376384,67627843
"__NON_HUMAN__","Select","2026-01-23 23:30:00","2026-01-24 00:00:00",100,55.5,446.25,626.6700000000054,134.53,7556829030,20188506
"__NON_HUMAN__","Select","2026-01-24 00:00:00","2026-01-24 00:30:00",361,289,896,4621.19999999984,513.6204986149585,287011436264,461485156
"__NON_HUMAN__","Select","2026-01-24 00:30:00","2026-01-24 01:00:00",90,84,510.29999999999995,730.3299999999994,170.43333333333334,8126718137,25564088
"__NON_HUMAN__","Select","2026-01-24 01:00:00","2026-01-24 01:30:00",442,241,747.75,923.3099999999998,226.89366515837105,271305547801,67919808
"__NON_HUMAN__","Select","2026-01-24 01:30:00","2026-01-24 02:00:00",148,31,378.85000000000014,586.13,106.10810810810811,7534008113,17731647
"__NON_HUMAN__","Select","2026-01-24 02:00:00","2026-01-24 02:30:00",257,260,818.2,900.44,327.3463035019455,270291729784,73234283
"__NON_HUMAN__","Select","2026-01-24 02:30:00","2026-01-24 03:00:00",93,61,461.99999999999994,665.2799999999975,145.98924731182797,7858120387,27833421
"__NON_HUMAN__","Select","2026-01-24 03:00:00","2026-01-24 03:30:00",199,251,868.5,954.2200000000001,312.33668341708545,270738754665,67314231
"__NON_HUMAN__","Select","2026-01-24 03:30:00","2026-01-24 04:00:00",165,242,385.99999999999994,946.5199999999836,218.03030303030303,15905803393,67302923
"__NON_HUMAN__","Select","2026-01-24 04:00:00","2026-01-24 04:30:00",96,61.5,441.5,605.0499999999956,174.5,8015742861,21722319
"__NON_HUMAN__","Select","2026-01-24 04:30:00","2026-01-24 05:00:00",242,258,821.55,932.7000000000002,320.09090909090907,268589842664,67653547
"__NON_HUMAN__","Select","2026-01-24 05:00:00","2026-01-24 05:30:00",103,59,415.59999999999997,528.9200000000001,138.46601941747574,8132861781,23819257
"__NON_HUMAN__","Select","2026-01-24 05:30:00","2026-01-24 06:00:00",323,229,785.3999999999999,920.2799999999993,264.40557275541795,271050462456,67312633
"__NON_HUMAN__","Select","2026-01-24 06:00:00","2026-01-24 06:30:00",103,65,447.59999999999985,591.44,176.62135922330097,8400342512,21452241
"__NON_HUMAN__","Select","2026-01-24 06:30:00","2026-01-24 07:00:00",241,249,817,1022.5999999999999,320.597510373444,268903725545,67317226
"__NON_HUMAN__","Select","2026-01-24 07:00:00","2026-01-24 07:30:00",88,110,501.74999999999966,766.4799999999941,206.6818181818182,11734721125,17723811
"__NON_HUMAN__","Select","2026-01-24 07:30:00","2026-01-24 08:00:00",267,260,841.8,969.7999999999995,323.561797752809,275799104537,67315813
"__NON_HUMAN__","Select","2026-01-24 08:00:00","2026-01-24 08:30:00",83,272,527.9,1165.4399999999903,240.20481927710844,12510996268,46266419
"__NON_HUMAN__","Select","2026-01-24 08:30:00","2026-01-24 09:00:00",233,281,860.1999999999997,932.5200000000002,358.6051502145923,273015553210,67337675
